transaction_id,user_id,timestamp,amount,merchant,location,device_id,is_fraud,flagged_fraud
e5f95507-6889-48ad-a234-5eacb8da3559,23d34fb6,2024-07-16 07:54:35,111.49,"Gutierrez, Glenn and Fritz",Johnsonton,6d61d5,0,0
95284c0a-cb6b-4562-a488-c84d99d090fd,640b1814,2024-12-01 04:38:39,68.91,York-Phillips,New Julia,4d13bf,0,0
71127f4b-2df8-4502-8653-ee8561e30fb4,47561669,2024-07-14 22:47:19,42.79,Navarro-Cook,Websterland,45942b,0,0
bf67de42-3a0a-4b59-8538-4872deaa543e,e2c350af,2024-09-17 01:46:21,63.52,Fischer Group,Catherinefurt,1262d6,0,0
a29a7e5f-57b6-41aa-b206-4a1cae9e2bbf,b309887d,2024-08-18 08:29:22,101.52,"Lang, Velasquez and Johnson",Norrisbury,b85e8a,0,0
cd98f9e2-8d88-4beb-890d-9655db842660,af838c06,2024-08-04 09:31:07,277.16,Sullivan Ltd,Larryview,65e2fc,0,0
3d730c3b-bade-43a0-93a2-2a821458771d,130aef28,2024-12-12 06:23:40,31.95,"Mays, Torres and Thompson",East Jeffrey,e0603f,0,0
6c3912ef-b9fc-429f-8dcf-2615c62f3461,eb7fb03e,2024-09-28 13:33:26,107.83,Long Ltd,Romanville,a7d6ed,0,0
8db06746-7927-4973-9e78-1fd794e0d3ba,d5963842,2024-06-18 09:10:14,87.15,Jones and Sons,Taylortown,4eedab,0,0
a43e558c-2215-4f00-9fdf-0e05c0cef31b,cd65e328,2024-11-11 19:12:52,17.09,Lee and Sons,Ryanville,7039ac,0,0
f220eeb5-6760-4abd-bf31-0f21c87b17d9,37b5ba07,2025-03-10 15:04:11,61.2,"Anderson, Washington and Gutierrez",West Calvinview,5b69e0,0,0
74017bb3-c227-4738-a3dc-419dce1e8d1f,b98b9459,2025-02-18 17:16:27,46.57,Martinez LLC,West Catherine,790cb0,0,0
5e175b66-4b87-459f-b0cd-7f05ea87855e,0c858238,2024-07-26 16:39:52,212.45,"Silva, Rivera and Myers",Dudleyshire,f4f274,0,0
a38cc35f-12bc-4090-86d6-fba776509bcd,922731e9,2025-02-03 17:57:29,113.86,Esparza-Mueller,Dawnmouth,b4cf91,0,0
71be94c3-6ab1-4db6-9da4-66feb0937085,a9fe494e,2025-03-01 14:11:56,80.11,Guzman LLC,East Christopher,fced19,0,0
99ef827f-d3d4-4dd3-a05a-34f5d0126e91,fcc6713a,2025-02-03 07:39:31,97.64,"Ramsey, Parker and Hill",Jamesfort,0d5870,0,0
bb9ddc31-da1e-4729-878e-be4e0b8079d7,bbfe7e0e,2025-01-19 08:09:45,162.4,Gordon Ltd,Lake Bethhaven,b14441,0,0
49a214ae-f7e8-48e5-8d2b-91efb8976ec5,56784633,2025-03-02 09:13:51,98.77,Smith and Sons,Michaelburgh,107338,0,0
89fab5cc-95b0-4f8a-964f-10b584d6b400,2d4177f0,2025-01-25 02:18:08,17.34,"Mahoney, Shelton and Perez",East Sandrabury,d4f53d,0,0
e8a44238-5fe8-4710-bfec-5325edc72f12,9ecc4181,2024-12-22 13:06:12,22.1,Morales PLC,Bakerberg,8830dd,0,0
cf5285f7-bf8c-46f9-b5a6-1d619925bc9b,f5d92b55,2024-08-12 07:18:55,92.06,Tran-Singh,South Matthew,aa99f8,0,0
4b0dbb41-8d52-48f1-942c-3fe860e7a113,1d96dc53,2025-02-15 20:48:12,89.27,Jacobs and Sons,North Blakeport,58dfe3,0,0
235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,ffdb88d7,2024-05-22 12:40:12,264.98,"Bryant, Kent and Harrison",New Jenniferfurt,bf2e47,0,0
9f871ce7-5487-4d4f-abb7-a385aa0b7b14,1b2aa4e4,2024-05-30 16:21:50,90.51,Lara-Martin,North Veronica,a8c7f7,0,0
31f3f0c0-22f3-4068-bc0f-549d02740f73,0b33b7a0,2024-06-11 01:41:22,190.06,"Barnett, Hall and Miller",South Jillborough,c9dc53,0,0
3d1fd7c0-4424-41ec-9342-4e7c0922d88d,139b4c16,2025-02-16 20:05:12,7.45,Robertson-Webb,West Caleb,8573a3,0,0
bd1531c8-3764-4bda-b108-d4482f65fafa,8e07d8fc,2024-06-22 14:43:19,394.49,Byrd PLC,Hallfort,668c88,1,0
e2aa7a5d-278e-400d-ba02-66efbe055787,487f70f0,2024-07-31 18:18:40,74.77,Green Group,East Maria,1430d9,0,0
ad3053ce-a896-4e70-85cd-338470249792,7e8e148b,2024-09-19 21:43:19,113.0,Clayton-Werner,North Amyfort,08e6f4,0,0
e27718c5-737d-4fb6-9113-76e038d77b9a,1093a05b,2024-11-19 00:21:59,97.64,"Williams, Matthews and Dominguez",Port Susan,f727fe,0,0
3ae28023-5472-4d2d-b239-9ffb27046f25,d8528abb,2025-03-11 22:32:45,187.69,"Ramirez, Davis and Parker",Lake Diane,c55738,0,0
663b4427-bef7-410a-97f9-f3a761936947,505739f3,2025-03-02 13:51:47,130.09,Edwards Ltd,Port Linda,8c4abe,0,0
866cfb2b-3754-416f-8d79-132cf362d408,dabd385c,2024-10-09 07:19:13,168.01,"Hogan, Russell and Williams",Millerview,9812fc,0,0
7885187d-18fc-43b7-8b35-6e9a2e5eeb6a,613dec3a,2025-01-07 09:56:50,32.09,"Weber, Duran and Parks",Castrobury,b3e6b9,0,0
a9c3640d-e411-49d7-9030-fb0c45d5aacb,61208478,2024-07-31 23:17:55,29.83,Dennis-Cook,Greenstad,c5fe79,0,0
b9ef9fa8-3ec8-4e58-9728-2d3089111a42,bb859153,2025-01-15 04:44:03,6.62,Butler-Davis,South Heatherport,dd6da9,0,0
848af440-7fc1-4858-afa0-d842bc55300b,61e561bb,2024-12-14 22:12:27,44.83,"Williams, Mathis and Howell",Farleyborough,7a1d78,0,0
10fd7164-819f-4393-82ce-ef41b2cfba8b,53054058,2024-07-26 15:02:19,2.32,Eaton and Sons,New Deannamouth,f3c164,0,0
d7a998ea-ef7c-4b39-a83e-deec92455468,dea43dfd,2024-11-02 22:08:05,50.25,Arnold-Martinez,East Antonio,a8b3a9,0,0
2bde3c78-a931-4044-9f52-58abcf3a9723,3d56400b,2024-11-19 07:54:12,108.53,Kennedy-Lewis,Nelsonmouth,2e2f52,0,0
a3209116-222d-46a4-8163-b6ce1877bc06,5bad4331,2024-07-13 14:14:12,16.83,"Thornton, Brown and Reynolds",Banksburgh,9a5da5,0,0
65c17795-b155-46bc-9f8d-ed9756abf2f1,d60b04a9,2024-08-04 08:45:54,188.18,Smith PLC,North Pamelaton,9f991f,0,0
74bd0c93-8177-4661-b7fe-032c02571851,664d49fa,2025-02-05 16:14:53,174.9,Tucker Ltd,Carmenton,eeb1d6,0,0
4580dac2-0818-4965-b5b8-135150830841,80ff8beb,2024-11-14 20:32:35,215.6,Sparks Inc,Gabrielmouth,bdbdd5,0,0
1f20c257-ed34-4e32-8126-fa8fbddfd7eb,72f4c4b3,2024-10-27 06:01:16,155.08,"Rodriguez, Griffith and Williams",Amandaside,588e5a,0,0
8f0881ee-8011-416b-bae8-8926b423ccde,77a63918,2024-11-21 05:40:30,19.77,Khan PLC,North Mckenzietown,fa2441,0,0
0e737523-59ec-4846-a974-37ea5b7c57e8,c9a692f0,2024-12-07 06:19:26,37.9,Ray PLC,Harrellville,eb9dc0,0,0
7e0f60b2-2a06-4609-a599-bd3c0bb81d38,f765f8a0,2025-04-01 02:57:18,267.17,"Walker, Erickson and Blake",Brownborough,67bc91,0,0
bbab3b0e-60a1-451d-a4a0-aaadb436e8fb,02e842bb,2024-05-17 17:37:58,157.51,Parsons Group,West Justinfort,37d65c,0,0
ee462fcd-a829-407c-99be-ccff33a315f3,3edf665f,2024-12-19 01:49:36,153.97,Lawrence-Espinoza,West Aaronberg,ad861b,0,0
1036ca81-0bc4-47ba-b0d0-ebcb6949ece5,cd5fe3f4,2025-01-29 18:30:48,16.81,Graham LLC,East Kelseyhaven,3b0d33,0,0
d52721e7-19bc-443e-bb02-bebb48729a4d,209595a4,2024-05-14 13:38:55,63.1,Russell-Williams,Jacobmouth,a1c33a,0,0
8edddfcd-1e52-4770-bf89-7142fe716b14,78dc340b,2025-01-26 17:19:54,170.18,Barnes Inc,East Dianaton,560c5b,0,0
e552d0a8-b66f-4507-a588-b999971eea39,572d3274,2024-12-16 12:22:00,7.13,"Rivera, Kim and Hull",Port Randy,42daf8,0,0
c09c2ebe-80da-4ed7-880b-cb0ec8ab96ac,402758b2,2024-05-04 02:43:40,39.79,Ellis Group,Melissaville,55b922,0,0
b0d515ab-c891-455d-94c1-76b90ac013d5,ce2fbaf4,2024-05-04 09:21:34,43.02,Ross-Martinez,Perezborough,c75220,0,0
d50cf57e-3dc8-419c-8239-850b97ae50f0,eb5c4ed8,2024-10-13 19:27:20,105.02,Martin PLC,Ericstad,e0e22e,0,0
806a29ad-f6b2-4778-be50-8d4d293a60be,41a50d68,2024-05-27 16:37:23,159.19,"Mcconnell, Robinson and Yang",New Kennethhaven,483730,0,0
7b814ce1-b22a-4428-b11f-4ae4233731e0,c41e63d4,2025-02-02 06:33:59,403.33,Delgado Inc,Port Robert,421ab2,0,0
15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,5f0a74fb,2025-03-28 01:18:22,52.8,"Park, Williams and Sanders",West Dale,74ebdf,0,0
49d93a08-277e-4fbc-aacf-f20fd707cb6d,eb2873e6,2024-08-13 02:22:41,131.73,Floyd-Cantu,Kimview,4c2b78,0,0
008ffab9-38c4-4b38-a8ae-57b9c262cad0,c07126f3,2024-11-07 16:04:42,56.57,Doyle-Gomez,East Linda,ac6da2,0,0
aba23511-f544-428c-8bba-d72a8a7e9cce,64836ec2,2024-09-28 17:27:28,28.36,Martinez-Walker,Powellton,b1d30d,0,0
8c6d768e-45bc-43ba-af52-d36e8a63b93c,db95e988,2025-01-12 17:40:23,464.19,Lambert and Sons,West Sharon,5da7b0,0,0
ea98fef8-d0d7-4e37-bbf2-025f4a0d2b73,a48687d4,2024-07-18 12:15:13,299.12,Jones-Howard,West Wanda,5030b8,0,0
0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,138d8006,2024-07-07 13:16:55,8.07,"Daniels, Bush and Hill",Parkton,57e345,0,0
243113fd-8e19-4d07-9ff0-b9bf8db3c2c1,0b4476b2,2024-12-26 12:24:41,183.78,Yang LLC,West Jane,e92de3,0,0
21084dd9-f75d-4e3c-848d-56502e9522d6,5cb9635c,2024-09-20 21:24:41,353.14,Cortez Inc,East Jonathan,b1cc56,0,0
c5144d98-b41c-404f-a346-f415e5267a2b,8a73483e,2024-09-16 10:06:39,96.94,Williams-Riley,Port Erikashire,b26674,0,0
8702f4ad-cca3-44c4-ae49-82cf7c239ebc,937838f9,2025-02-25 08:44:05,1.78,"Smith, Hansen and Swanson",Englishfurt,009543,0,0
4f10aae3-b518-474f-8587-4243cbd10fdc,02d4729d,2024-06-09 07:26:26,239.99,Herring-Smith,Andrewstad,6e7c15,0,0
62d846d0-5ea0-41cd-ad79-d8bfda92e740,1bb1ca48,2025-02-11 12:34:58,50.84,Mann-Mayo,South Feliciaborough,0ba1bb,0,0
80daa8ca-6230-4d27-9a4b-160621019bff,e0b641d0,2024-05-03 09:15:25,204.09,Jones and Sons,New Gary,9cf0cf,0,0
9d6b9b62-6b53-4a19-a902-b73fcf39f648,034f2029,2024-08-17 23:53:37,68.47,"Fuller, Bradshaw and Graves",West Christopher,b66353,0,0
b11af726-2d5d-4395-a901-a768ebd14b0c,c02d7e7f,2024-06-06 09:52:55,114.21,Adkins Ltd,New Melinda,8042d3,0,0
e9eba9fe-9a5e-43f5-8c94-d15ca13d2600,599a20f1,2024-05-24 19:30:50,493.02,Whitehead-Smith,Michaelstad,2d079c,1,0
3066478c-4aa0-4842-857f-dd20a50a0a29,91a17855,2024-09-28 15:57:43,156.83,"Maldonado, Sanchez and Jones",New Matthew,e02fbf,0,0
f1b88d65-406f-44d6-9c72-aebd13b11e59,9f40ce6a,2024-04-28 23:05:20,10.92,Morris and Sons,North Christopherborough,a9cef0,0,0
4da838b7-6947-4bac-b610-f40d69fe890f,06cd3e3b,2024-06-04 07:48:51,135.66,Mooney Group,North Kelly,,0,0
e041f0a3-3056-487f-a8f2-6d6384bed7ed,f889c78a,2025-02-22 00:26:57,66.64,Morris Ltd,Meganburgh,02a16d,0,0
cd6c78dd-d74f-4844-a50e-a3ec11d1e7d5,96be541b,2025-04-14 07:12:58,402.34,Roberts-Porter,Sandramouth,606c18,0,0
8ef4d74b-2dcc-4095-b28f-9444a0154d65,89fd911f,2025-01-08 23:55:28,8.83,Dawson-Pierce,Norrismouth,204137,0,0
c1581092-f335-4ba3-913a-7052986f9025,842ca512,2024-06-06 04:08:23,100.81,Schroeder and Sons,North Jonathanview,19a246,0,0
a2ef0f53-8138-4447-a376-324fc30f3c69,803e82de,2024-12-16 08:25:12,31.75,Ward-Clarke,Mindyhaven,0264f8,0,0
edbc36d8-9a30-4096-9977-66bea71c8948,a2fcab34,2025-02-02 03:14:19,285.81,Armstrong-Richards,East Cassidyfurt,019d2d,0,0
e8956041-1e71-4fa9-b815-c7df0f2c01b7,835108d8,2025-04-15 17:09:32,38.81,Perkins-Lopez,Rachelmouth,ca6911,0,0
294d25fc-0553-4a50-afac-c50db2904e73,a6e62c01,2025-03-11 06:36:38,47.46,Davis-Cobb,Garyhaven,71e502,0,0
8da03d88-0c6f-4051-bc78-842387c5f526,d8e77ca2,2024-12-07 06:37:26,129.23,"Beasley, Willis and Griffith",Davidborough,2444d4,0,0
010e4265-ad3f-4dd4-8496-26ba30c9a2be,6b2afb3a,2024-06-06 20:18:22,28.06,Wolf-Wright,South Tinaborough,c7cf9b,0,0
2b7c5ee3-42a2-4950-adeb-5687949aca46,e282338d,2025-04-09 07:34:00,48.71,Davis-Gutierrez,East Robert,997d34,0,0
332ac35a-833d-4df1-9e11-a680d5016ada,b43e9061,2024-09-06 06:26:38,166.34,Henry-Alvarez,Jonesborough,5e3db1,0,0
d59f2b69-79a8-432f-a097-1a15c80682d3,4344c269,2024-08-17 18:49:56,47.39,Cochran-Meadows,Harrisonport,3ca1d7,0,0
a7674726-61b3-48f3-b99b-70d6bc6aa8a7,0a4434d1,2024-04-28 11:43:27,28.34,"Hodges, Gay and Murphy",Lake Brandytown,3a7098,0,0
25f88c74-53ea-4919-9b48-62c2d5ff2a1f,043217e4,2025-03-14 22:03:39,130.81,Williams-Wright,New Deborah,8a3d54,0,0
56847457-1cfc-4f01-b840-1eea5f8f8538,945dbe02,2024-07-11 11:19:34,45.54,Russell LLC,Lake Matthewtown,bdb41c,0,0
37f5c238-6559-4365-bc00-a0f0dcf89878,7f808dbc,2024-08-23 19:15:01,25.38,Brewer-Alvarez,West Denisemouth,5cc26f,0,0
d6a7aa06-2bab-4a12-a94f-513fd770a46e,4588d5c7,2024-11-30 18:51:50,56.1,"Fitzpatrick, Harris and Burton",Tylerport,1784bc,0,0
1d91fe39-d801-4004-b93b-ed1b14f9c394,e3e492f3,2024-12-21 07:12:46,12.83,Williams-Hahn,New Janet,3a5c26,0,0
c509d558-0632-4b36-a7c8-f0c59808552c,8c277f18,2025-01-16 12:32:54,52.58,"Hicks, Shaw and Griffin",West Henryview,9eb7fa,0,0
c4502052-86a8-421a-810e-622bf8bc920c,98cc3e26,2024-11-29 01:55:08,55.93,Cervantes PLC,Lake Kaylaport,8e7cc1,0,0
0f5c365a-27e8-4b87-9c7b-f8eb4969b2a1,030b23db,2024-07-24 11:43:34,679.5,Hatfield and Sons,Clarkchester,7b84b1,0,1
3c088990-54a2-4051-bb0c-cad9eee13cae,d61c8113,2024-09-15 17:37:01,44.84,"Owens, Nixon and Roberson",North Brianburgh,37552a,0,0
603ecfef-2141-4a14-9acc-b00ddb3fb4a2,f35c02fd,2024-08-21 13:42:57,274.6,Walker-Thompson,Crystalberg,c75d87,0,0
16daa8f5-be8e-466f-b4d0-91d15c02f1da,3231dc66,2024-12-03 01:24:25,124.46,Lynch-Fowler,Jennifertown,b5aebe,0,0
85c53910-93f6-4723-81d2-3a76ca179780,bb3494d1,2025-02-15 06:35:02,63.54,"Mitchell, Phillips and Munoz",Hartbury,e987a8,0,0
d02c75f9-198d-43a4-8cd2-0e4376dae194,b4586ea4,2024-09-14 12:32:14,19.79,Kirk-Pierce,Fullermouth,62501d,0,0
48817b98-741f-4545-8e4c-01f676b1d8fa,b91340e3,2024-08-25 04:05:16,2.88,"Quinn, Butler and Gibson",Huntertown,bc5217,0,0
9a980457-4b21-4512-a8e9-31d8963d101f,ac5a61d3,2024-07-09 23:38:01,85.05,Sanders LLC,New Edwardfort,6b79ed,0,0
cf89569d-e550-4736-8780-6e713811b519,ba52dbf2,2024-12-18 18:38:24,11.83,"Warren, Grant and Medina",Chavezfort,2ccd55,0,0
fffcd743-e3f1-4406-a31d-9c8be0f0fe79,f840596b,2024-09-19 04:10:52,298.14,"May, Watson and Mcconnell",North Shirleymouth,60a00c,1,0
60ee64ba-a4b0-418e-8ced-470739034b65,ef4bd7a8,2025-01-19 05:43:25,29.08,Singh-Blevins,Lake Steven,8438a6,0,0
2bacf712-d6a9-49e8-86d8-95e5219b606d,a5e0ecfd,2024-09-20 13:05:14,116.4,"Dawson, Lane and Byrd",Dunnton,dc3ad6,0,0
279f5df0-da2d-4df9-a3c1-4a53acf96a12,1e4f1499,2024-07-17 09:51:26,0.73,"Shannon, Hernandez and Mcguire",Lydiaburgh,7f9632,0,0
9de7df7b-5594-452b-805a-8e7e6f46a41f,444b9490,2024-09-18 05:13:58,30.14,Henderson PLC,Jamesview,e2f3d1,0,0
98e52499-218c-4e1c-9e37-4f7ac42cbc39,734bda19,2024-06-19 05:10:40,111.7,Collins PLC,North Gregoryburgh,59ae3f,0,0
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,0e5d8626,2024-09-13 22:27:41,16.37,Johnston-Murphy,Roseburgh,6d006a,0,0
3873e57f-0ba0-48e8-8ef4-92c1aac93316,2b85ffb7,2024-07-08 14:42:17,81.42,Anderson-Scott,Lake Heidiland,e80a50,0,0
1d71f339-c448-42af-87f8-b6f13fdd0e2b,8b5b73df,2025-04-12 18:00:12,159.08,Ponce and Sons,North Deborahview,de8fc2,0,0
22212e52-d6e3-4103-9df7-0cc1133b385e,f4dea863,2024-12-10 12:35:42,53.3,Martinez-Matthews,West Rachelshire,1e4296,0,0
4497734d-77a0-4a7f-b027-8488be015802,3fa1292a,2024-05-08 03:28:52,125.75,Bray-Drake,Smithton,8afd0e,0,0
214bd473-e375-4867-acc5-60710febecad,0cad2d63,2024-12-29 16:32:42,273.19,"Lane, Miller and Mullen",Ericfort,e90ea5,0,0
827c9f8c-d40a-45e9-81df-6517561c9210,b382c1ae,2024-08-31 23:33:58,27.55,"Hall, Hall and Blair",Michelleburgh,28cbf9,0,0
44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,232e444c,2024-10-26 11:46:43,283.92,Anderson Ltd,Phillipmouth,fc0823,0,0
b1fead13-f280-4f1d-9a6c-0db952171c88,d4eee313,2024-09-22 13:39:37,9.5,"Davis, Barton and Patel",Johnburgh,38484e,0,0
5b6d6b7c-54b2-4582-b398-1e9e7cb882a0,e6bd4bbc,2024-04-19 12:51:40,71.44,Mcdaniel-Jones,Courtneyland,feefda,0,0
88cfffa2-1324-47ee-89be-e3ddf7d65f6a,0eba92ac,2024-06-04 20:01:56,110.03,"Berry, Collins and Walker",Garciastad,7e937c,0,0
b23f4738-aff6-48bc-8d2b-f2063f931507,1c30f3f5,2024-10-11 09:17:20,3.13,"Valencia, Anderson and Cunningham",Sergiotown,2ed527,0,0
dc05ae03-d3f4-41e7-acba-1bc6289a5e38,0b39c366,2024-10-05 02:06:39,172.41,Castro Ltd,Kevinberg,1316aa,0,0
fee5ce69-33cb-402e-ad84-414df54191ea,2c1e86bb,2024-06-04 01:25:46,181.61,Wolf-Turner,New Abigailburgh,1e2c1a,0,0
585d3f86-1d23-44e6-8329-20b7c143f426,51d41c6a,2025-03-06 14:36:19,35.85,Owens PLC,Williamstad,06cd0f,0,0
757e2b43-af51-4850-b77e-5f7a80a233e3,b64a46f5,2024-08-17 09:05:00,75.44,"Perez, Rios and Melton",North Kimberly,5aed11,0,0
bff9507d-cd14-403e-8359-9af65d01f55f,d59dcbfa,2024-05-17 12:49:00,117.46,Campbell-Clark,East Alan,aaaa76,0,0
bcda835f-71a0-4ff8-ab8d-a34058c158e2,ee426792,2024-10-11 13:21:46,0.18,Eaton-Osborne,New Audreymouth,28d53f,0,0
0fc98d2e-030f-4be9-9f17-8f9323c97a1e,5a766ac4,2024-06-12 13:43:40,37.72,"Moore, Hess and Foley",Port Grant,f2ff7a,0,0
ca9128fb-c094-4932-92cb-8f692182b518,76f1a8e8,2024-10-11 03:49:33,95.33,"Rodriguez, Winters and Taylor",West Aaronton,0cc985,0,0
1bef39f1-7700-4b2e-917b-6fc6e66eb0e2,455f8af7,2024-04-20 09:21:05,61.36,Lamb-Benson,North Thomas,ff690e,0,0
9bd972ca-0086-4f9e-ac19-1606a57d4eb4,ddc16c3a,2025-03-25 15:26:18,40.38,"Miller, Dillon and Freeman",North Rodneymouth,20015b,0,0
2575dbd1-45f3-48a4-872f-a86e55616496,bcccd4b3,2024-09-05 11:02:16,45.44,"Miranda, Rodriguez and Myers",South Christina,a4809a,0,0
8181a8cc-3691-47eb-89a2-688b12c136e0,a8c12f22,2024-07-02 19:20:49,0.84,Johnson Inc,Lake Norman,35e73b,0,0
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,a3b4a240,2024-10-31 15:40:05,237.7,"Hernandez, Mason and Rojas",Nunezside,b4ce68,0,0
b636cc4c-5170-4a8a-a00e-0b6064eec4c1,8eba0d06,2024-11-10 21:03:55,120.19,"Kramer, Harper and Velazquez",Reedtown,e6e91c,0,0
db23aa8c-3bca-4f85-a20a-60ac9261549d,e5d20eae,2024-05-10 09:02:34,1.31,Castillo-Hernandez,Wendyton,c269d3,0,0
aaf91531-0200-41f0-8768-a84fa76afde6,b16d3da7,2024-08-29 10:40:37,343.57,Walton-Maddox,Port Susan,4eb879,1,0
a7668617-78db-4de3-8a28-4792ffaca645,5ed13afe,2024-08-16 16:50:07,82.76,Villegas-Davis,Port James,a1c38d,0,0
bb27f6bc-9888-40d9-9423-251ebcb12a00,9313ea0f,2024-05-23 10:02:40,262.84,Burke-Cochran,Butlermouth,83a51c,0,0
d91b1cb6-35ea-4d3e-b77d-ff3ad3f04058,5c57eb93,2025-01-25 09:51:40,5.52,Brown-White,Riverachester,be0aa1,0,0
67c3bd9e-2f54-40e5-899a-5349cb93dab6,d9f0fa1f,2024-05-03 20:13:54,46.9,Shaw Group,Jerrybury,dec4f4,0,0
1b493710-38de-44f1-973d-18559a039d06,ab6b897b,2024-07-05 15:03:17,102.78,"Hamilton, Jackson and Nelson",East Gabriel,0b8bb9,0,0
59875c7d-0151-4cb0-9b6f-1a9e5a98b715,f3d210db,2024-08-26 08:56:35,15.4,Cooper-Morgan,Hallbury,122d16,0,0
a04d4d14-197d-4ae1-8bc2-ea720c648ca2,e3d21a33,2024-11-12 19:34:54,109.96,"Welch, Duran and Meyer",Pruittview,7f5be7,0,0
aacefa98-732e-4280-82fd-617775ffe99a,20141450,2024-11-17 13:46:29,16.67,Gonzalez and Sons,North Richard,d5574d,0,0
4526ed62-13d8-46e6-bf5c-022a9a86013d,a6d50103,2024-08-14 12:52:33,43.79,White LLC,Sotoburgh,6c2443,0,0
26331cc6-cbee-43e3-9cd8-89e231979167,24d4dba9,2024-06-05 17:41:10,1.09,Pierce Ltd,Sullivanburgh,f90a46,0,0
6001f54d-01d7-4831-850f-1cdc1e2a03f1,f6d20b48,2024-08-01 16:15:04,51.2,Higgins-Caldwell,West Michael,6f4c76,0,0
6766d37b-6fa1-49a5-ba67-58707d9d2b3b,6c05df93,2025-01-23 10:31:19,19.07,Gomez-Fuller,West John,02c79e,0,0
970e287a-0fd7-40f2-8f90-8490006e0070,fab522e5,2024-09-22 18:28:30,47.05,Harrison-Flores,Lake Christopher,d3d45e,0,0
fe7b178d-fb0e-4c28-8110-bcfef1aa9ba0,5ef28433,2025-01-26 13:04:23,150.39,Fox-Alvarado,East Timothy,c4cbdc,0,0
0ec0ad4b-d644-4a9d-b362-d476d53ae57f,dc160e3d,2025-04-06 15:52:00,142.55,Perez-Hall,Hendersonchester,4e32a7,0,0
74283491-79c8-42cb-a8d3-110e96bfae6e,0409b7c8,2024-05-05 11:37:46,31.01,Alexander-Stevens,Joyceland,82eca8,0,0
504867ba-bf7b-439b-8f9a-ea4b8acd4e10,5fed5cb7,2024-09-29 11:06:54,21.1,Gibson and Sons,North Randy,365a6f,0,0
527a9f7b-d007-4d41-b122-d458f521cf35,d057358d,2024-09-22 13:04:56,53.64,"Davidson, Allison and Clark",West Thomasmouth,9b3c90,0,0
370b9a29-0a53-4df9-9a72-083cb266986c,f22fdeb8,2024-12-27 01:59:09,160.0,Williams-Moon,South Chelsea,6e9204,0,0
637b3648-d617-49c0-a449-d64f922ddab6,fc0221b4,2024-05-06 17:27:52,267.66,Allen PLC,Smithville,b96fd0,0,0
187de0c5-c39b-46de-b043-77c39e9be9e2,c881464b,2024-06-27 12:28:45,69.19,"Hobbs, Gonzalez and Shaw",West Brandontown,f80899,0,0
637aa999-61ff-4d9a-8ff8-9e8ac6f06a71,8612944f,2024-09-11 12:07:09,165.13,Montoya PLC,New Donna,42cd5b,0,0
3eabedcb-baa8-4dd4-88bd-64072bcfbe01,506a8dd3,2025-03-09 15:06:23,107.7,Todd Group,South Benjaminbury,a5694c,0,0
f2491816-154f-4eb4-9316-7cb55e7e00e5,2e52635d,2024-05-13 16:05:32,380.26,Fitzgerald-Snyder,Ryantown,2e08a1,0,0
4b658517-1519-413c-a6c7-1f155bed83be,a119ca40,2024-08-27 20:19:50,68.27,Roth PLC,South Johnstad,9571e7,0,0
e581c1bc-6843-4e98-94d1-44d518ede297,613c9847,2024-05-17 18:55:01,80.37,Garcia-Smith,New Josephhaven,17eabc,0,0
02fb2869-0df8-4b89-9ce7-eed1fcdfe961,75863743,2024-10-20 21:12:34,78.78,Martinez and Sons,Hubbardfurt,0124fc,1,0
1da76d69-85b8-44d4-9d64-3387b6b38fbc,994d4c03,2024-04-24 16:25:40,51.48,Torres Ltd,North Calebborough,728aa7,0,0
2540647b-784f-4b14-b2d3-1a6527dea64c,48b1e8cc,2024-07-31 09:23:28,20.04,"Kidd, Osborne and Liu",North Jerryville,6b2cfa,0,0
ce8a5306-d243-4d1b-96bd-5e9f4e7a081e,0be1bd38,2025-02-26 15:25:48,144.72,Gutierrez LLC,Jessicastad,9936b8,0,0
a0ee404f-9ea8-4cb1-8732-68c98c1e9464,b4c70241,2025-02-02 15:03:52,153.68,Wilson LLC,West Jessicatown,309bb7,0,0
9b6fbe20-4b3a-4a83-a286-16f4bbf9a04b,2086ba87,2024-07-15 23:23:47,129.25,"Barnes, Howard and Rhodes",Rhondaville,1c1465,0,0
b0c07fcc-96ad-44df-adf7-5924c5b8386b,2f8a637d,2024-07-12 03:09:13,40.6,Brewer-Perez,New Debraside,882a0b,0,0
35a7ac9b-48f9-4d0d-9d3b-c1d3a5159982,51f8deb6,2025-03-07 16:55:19,120.73,Kirk LLC,South Elizabeth,4196cb,0,0
22460ac9-4a7e-4bc2-9b6f-1c33bbb4c0ce,36ca9390,2025-04-18 06:35:26,48.82,Johnson-Thompson,Wongborough,a13cc8,0,0
e3ea2d7f-c219-4845-99eb-404c1851d1cf,576b67e3,2024-10-11 15:48:11,7.19,Nguyen-Moore,Morenoside,0c4135,0,0
dedbcef9-74f8-4913-80ca-280f19a53942,1b993f82,2024-08-27 04:57:35,63.58,"Alvarez, Wilkinson and Jackson",New Heather,a43b30,0,0
